id;companyId;storeName;storeCity;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;rating;updatedAt;version
183;DQ44H7;Sabores do Norte;Manaus;EcSltJ;24/04/2025 00:00;55;ND39ML;686199;DirectOrder;POS;Natus magnam delectus laborum beatae ipsam voluptatem.;False;9224;False;SCHEDULED;DELIVERY;EPADOCA;;CONCLUDED;28;1004;55,98;2.9;24/04/2025 02:00;v2.0.0
184;CP53G6;Emporio Serra Verde;Curitiba;SmsnXZ;11/01/2025 00:00;954;Un66JK;193851;DirectOrder;POS;Amet modi blanditiis recusandae inventore magni laudantium.;True;6493;False;IMMEDIATE;DELIVERY;WEB;;CONCLUDED;28;1294;100,00;4.0;11/01/2025 02:00;v2.0.0
185;LXK0A1;Cantina Liberdade;Sao Paulo;vfkNsr;06/02/2025 00:00;852;mp61Lm;367887;DirectOrder;POS;Voluptate quae temporibus distinctio nobis dolorum.;True;8685;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;37;1402;43,94;3.5;06/02/2025 02:00;v2.0.0
186;LXK0A1;Cantina Liberdade;Sao Paulo;IMWpoK;26/04/2025 00:00;856;YD33HW;512216;DirectOrder;POS;Fuga blanditiis tenetur sint maxime mollitia.;True;9991;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;24;1205;30,00;3.0;26/04/2025 02:00;v2.0.0
187;AJ81E4;Cantina Horizonte;Belo Horizonte;pMkVlS;31/01/2025 00:00;430;TQ44IU;475025;DirectOrder;POS;Eos voluptatum earum deserunt pariatur aspernatur.;False;2029;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;26;1048;49,19;3.4;31/01/2025 02:00;v2.0.0
188;FS26K9;Casa do Chef Recife;Recife;uYytxU;10/03/2025 00:00;248;YW38Ne;329691;DirectOrder;POS;Sint explicabo nobis modi tenetur.;True;5772;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;26;929;74,75;3.5;10/03/2025 02:00;v2.0.0
189;FS26K9;Casa do Chef Recife;Recife;fNRwMZ;15/02/2025 00:00;681;wO00It;576004;DirectOrder;POS;Totam non enim saepe ipsum non.;True;9576;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;26;1726;69,24;4.2;15/02/2025 02:00;v2.0.0
190;ER35J8;Pizza do Porto;Porto Alegre;qSWIDi;11/03/2025 00:00;568;aA69js;273277;DirectOrder;POS;Nulla laudantium omnis dolores.;True;7397;False;SCHEDULED;DELIVERY;WEB;;PENDING;28;1340;84,93;3.7;11/03/2025 02:00;v2.0.0
191;CP53G6;Emporio Serra Verde;Curitiba;xjknRM;17/02/2025 00:00;808;Ic60cX;682238;DirectOrder;POS;Itaque molestiae reprehenderit.;True;6649;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;36;1180;87,85;4.4;17/02/2025 02:00;v2.0.0
192;ZP930B;Boteco Paulista;Sao Paulo;NjBYpB;09/04/2025 00:00;137;tu00gP;339908;DirectOrder;POS;Ex sequi asperiores quod dolorem recusandae.;True;6772;False;SCHEDULED;TAKEOUT;EPADOCA;;DISPATCHED;21;1554;66,38;3.0;09/04/2025 02:00;v2.0.0
193;QW77C2;Padaria Vila Nova;Campinas;CisyJw;17/04/2025 00:00;713;pu50KJ;898101;DirectOrder;POS;Debitis quam cumque voluptate.;False;3986;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;20;1087;30,00;4.3;17/04/2025 02:00;v2.0.0
194;DQ44H7;Sabores do Norte;Manaus;UlLGPs;05/01/2025 00:00;205;gH36MT;466597;DirectOrder;POS;Optio perspiciatis eligendi ut.;True;6170;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;30;885;69,06;3.2;05/01/2025 02:00;v2.0.0
195;CP53G6;Emporio Serra Verde;Curitiba;nWgmFB;15/04/2025 00:00;772;Ym46vJ;358896;DirectOrder;POS;Saepe nostrum ipsum possimus cupiditate nesciunt doloremque.;True;5687;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;23;1324;85,17;4.3;15/04/2025 02:00;v2.0.0
196;BV62F5;Restaurante Mar Azul;Salvador;TXRvOE;04/02/2025 00:00;911;qN43yQ;714231;DirectOrder;POS;Nam itaque doloremque eaque illo ipsam dignissimos.;False;8204;False;SCHEDULED;INDOOR;APP;;CONCLUDED;40;1322;92,88;3.7;04/02/2025 02:00;v2.0.0
197;QW77C2;Padaria Vila Nova;Campinas;BwlbOb;05/03/2025 00:00;817;DU84Uu;598626;DirectOrder;POS;Incidunt fugiat quidem rem.;False;2353;False;SCHEDULED;DELIVERY;EPADOCA;;CONCLUDED;21;1291;34,12;4.1;05/03/2025 02:00;v2.0.0
198;CP53G6;Emporio Serra Verde;Curitiba;YcEFTn;19/03/2025 00:00;301;Li86Xi;949164;DirectOrder;POS;Sed dolores ducimus nulla totam quibusdam soluta.;False;2680;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;26;1241;96,76;4.0;19/03/2025 02:00;v2.0.0
199;AJ81E4;Cantina Horizonte;Belo Horizonte;sTyBTx;09/02/2025 00:00;171;LX29Ej;212191;DirectOrder;POS;Id vel unde quidem.;False;6759;False;SCHEDULED;DELIVERY;WEB;;CANCELED;20;1410;47,20;3.3;09/02/2025 02:00;v2.0.0
200;BV62F5;Restaurante Mar Azul;Salvador;lizMos;20/03/2025 00:00;811;qC61QA;365543;DirectOrder;POS;Dolorum nisi magnam earum laudantium ea laudantium at.;True;2229;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;38;1205;89,36;4.2;20/03/2025 02:00;v2.0.0
201;ER35J8;Pizza do Porto;Porto Alegre;zkvzDT;13/04/2025 00:00;32;wK92af;511846;DirectOrder;POS;Eos fugiat eligendi quis unde.;True;8179;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;35;1107;91,17;3.6;13/04/2025 02:00;v2.0.0
202;ZP930B;Boteco Paulista;Sao Paulo;xNVciw;31/01/2025 00:00;393;jT08Xy;058458;DirectOrder;POS;Hic omnis adipisci dicta nemo voluptatem ullam.;True;3513;False;SCHEDULED;INDOOR;99FOOD;;CONCLUDED;22;1104;50,70;3.1;31/01/2025 02:00;v2.0.0
203;BV62F5;Restaurante Mar Azul;Salvador;KtBBAg;26/02/2025 00:00;543;PZ43Pd;888605;DirectOrder;POS;Dolores voluptatibus quaerat quidem nesciunt.;False;7521;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;36;1112;100,00;3.8;26/02/2025 02:00;v2.0.0
204;AJ81E4;Cantina Horizonte;Belo Horizonte;xKkpcX;01/02/2025 00:00;191;Bm83Ix;108637;DirectOrder;POS;Laboriosam incidunt dicta natus occaecati placeat accusamus.;False;9482;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;31;902;56,72;3.6;01/02/2025 02:00;v2.0.0
205;ZP930B;Boteco Paulista;Sao Paulo;FkWZvR;03/02/2025 00:00;220;qy59UF;653982;DirectOrder;POS;Id laboriosam debitis delectus.;False;9047;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;22;1413;57,64;3.4;03/02/2025 02:00;v2.0.0
206;QW77C2;Padaria Vila Nova;Campinas;KIWruA;20/04/2025 00:00;731;zb11ka;997460;DirectOrder;POS;Ad perspiciatis illum veritatis eaque deleniti.;False;2438;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;26;1127;30,00;4.2;20/04/2025 02:00;v2.0.0
207;BV62F5;Restaurante Mar Azul;Salvador;KrBGpb;01/04/2025 00:00;913;vD57lD;311935;DirectOrder;POS;Earum adipisci numquam pariatur sunt sit animi.;False;3580;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;50;1095;82,78;4.4;01/04/2025 02:00;v2.0.0
208;ER35J8;Pizza do Porto;Porto Alegre;pMwkPZ;29/01/2025 00:00;143;BV40Rr;285428;DirectOrder;POS;Dicta itaque odit voluptatem nisi.;True;9094;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;25;1016;72,10;3.6;29/01/2025 02:00;v2.0.0
209;ER35J8;Pizza do Porto;Porto Alegre;GmBlUG;15/03/2025 00:00;565;ZU45ak;313141;DirectOrder;POS;Pariatur porro harum hic sapiente tempora non.;True;2412;False;IMMEDIATE;INDOOR;APP;;DISPATCHED;34;1246;63,90;3.5;15/03/2025 02:00;v2.0.0
210;CP53G6;Emporio Serra Verde;Curitiba;idWCis;02/04/2025 00:00;788;oo38cy;427790;DirectOrder;POS;Hic explicabo eum sed.;False;2208;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;28;1157;100,00;4.2;02/04/2025 02:00;v2.0.0
211;ZP930B;Boteco Paulista;Sao Paulo;KLbcRp;27/02/2025 00:00;132;Ym22iV;822508;DirectOrder;POS;Nam nam occaecati labore.;True;3114;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;17;1276;54,51;3.4;27/02/2025 02:00;v2.0.0
212;LXK0A1;Cantina Liberdade;Sao Paulo;nKCgzY;17/04/2025 00:00;169;TG09lA;991199;DirectOrder;POS;Dolorum deserunt sint nesciunt laboriosam aperiam omnis.;True;6286;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;29;1691;43,26;3.4;17/04/2025 02:00;v2.0.0
213;ER35J8;Pizza do Porto;Porto Alegre;nZESiP;25/04/2025 00:00;202;IO28Yo;834875;DirectOrder;POS;Quasi vero architecto minus aliquid veniam.;False;3050;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;30;1088;69,05;3.6;25/04/2025 02:00;v2.0.0
214;ER35J8;Pizza do Porto;Porto Alegre;AHWPdC;12/01/2025 00:00;965;sg03nj;142691;DirectOrder;POS;Distinctio cumque consequatur laborum deserunt vero dicta.;True;3804;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;44;1085;69,05;4.0;12/01/2025 02:00;v2.0.0
215;LXK0A1;Cantina Liberdade;Sao Paulo;oVowiV;16/04/2025 00:00;972;pI37GO;093722;DirectOrder;POS;Sequi blanditiis molestias incidunt dolor quae quibusdam.;False;4453;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;24;1326;35,71;3.4;16/04/2025 02:00;v2.0.0
216;LXK0A1;Cantina Liberdade;Sao Paulo;EQbXfO;05/03/2025 00:00;658;WL59PM;791697;DirectOrder;POS;Exercitationem omnis amet.;False;8912;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;36;1559;43,53;2.9;05/03/2025 02:00;v2.0.0
217;CP53G6;Emporio Serra Verde;Curitiba;eFISpX;08/02/2025 00:00;162;uS51ws;518668;DirectOrder;POS;Modi quisquam reiciendis laboriosam.;False;7809;False;SCHEDULED;INDOOR;WEB;;CANCELED;25;1266;87,19;4.3;08/02/2025 02:00;v2.0.0
218;MN55D3;Delivery do Centro;Rio de Janeiro;acEOMX;13/02/2025 00:00;736;JM51JW;508737;DirectOrder;POS;Corporis optio consectetur quaerat rerum voluptatum sequi.;False;6658;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;28;1040;78,30;3.6;13/02/2025 02:00;v2.0.0
219;BV62F5;Restaurante Mar Azul;Salvador;IMVymy;07/03/2025 00:00;478;Fe21II;337741;DirectOrder;POS;Delectus eos quam recusandae velit quas quia.;True;5382;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;37;1558;67,66;3.8;07/03/2025 02:00;v2.0.0
220;QW77C2;Padaria Vila Nova;Campinas;kvoicq;13/01/2025 00:00;885;aa79gy;884313;DirectOrder;POS;Iste porro nulla labore error voluptate harum.;False;5067;False;IMMEDIATE;INDOOR;APP;;PENDING;17;1437;30,00;3.9;13/01/2025 02:00;v2.0.0
221;FS26K9;Casa do Chef Recife;Recife;CzNzir;03/04/2025 00:00;511;hq58Nm;384458;DirectOrder;POS;Rem optio veniam velit suscipit iure est praesentium.;False;9171;False;SCHEDULED;INDOOR;WEB;;DISPATCHED;29;1408;100,00;3.8;03/04/2025 02:00;v2.0.0
222;LXK0A1;Cantina Liberdade;Sao Paulo;vRwRhn;12/01/2025 00:00;990;Jf20Jd;355808;DirectOrder;POS;Earum vel pariatur veniam assumenda.;True;4524;False;SCHEDULED;DELIVERY;WHATSAPP;;CONCLUDED;31;1128;47,16;3.8;12/01/2025 02:00;v2.0.0
223;LXK0A1;Cantina Liberdade;Sao Paulo;HoBvGV;06/02/2025 00:00;670;ow93LS;990838;DirectOrder;POS;Iure necessitatibus possimus accusamus maiores.;False;5681;False;IMMEDIATE;DELIVERY;WEB;;DISPATCHED;32;1301;46,47;3.6;06/02/2025 02:00;v2.0.0
224;CP53G6;Emporio Serra Verde;Curitiba;xyucLu;18/01/2025 00:00;783;En98qh;914511;DirectOrder;POS;Repellat ad sequi.;False;6995;False;IMMEDIATE;INDOOR;WHATSAPP;;CANCELED;30;1329;100,00;4.5;18/01/2025 02:00;v2.0.0
225;LXK0A1;Cantina Liberdade;Sao Paulo;dreTiI;14/03/2025 00:00;296;EG35vJ;159363;DirectOrder;POS;Voluptas temporibus id impedit.;True;7329;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;34;1036;40,74;3.3;14/03/2025 02:00;v2.0.0
226;AJ81E4;Cantina Horizonte;Belo Horizonte;KvYyXZ;16/04/2025 00:00;122;sR13el;944552;DirectOrder;POS;Perspiciatis atque aut adipisci.;True;2584;False;SCHEDULED;INDOOR;WHATSAPP;;CANCELED;26;1455;47,99;3.5;16/04/2025 02:00;v2.0.0
227;BV62F5;Restaurante Mar Azul;Salvador;hfIElR;13/03/2025 00:00;204;ce92BJ;979229;DirectOrder;POS;Laudantium illo aspernatur distinctio minima.;False;9193;False;IMMEDIATE;DELIVERY;WHATSAPP;;DISPATCHED;27;1349;93,10;4.0;13/03/2025 02:00;v2.0.0
228;LXK0A1;Cantina Liberdade;Sao Paulo;VQBxfr;18/01/2025 00:00;532;lf22pY;008621;DirectOrder;POS;Corrupti blanditiis nam natus vitae ratione labore quasi.;False;3440;False;IMMEDIATE;INDOOR;EPADOCA;;DISPATCHED;26;1243;46,88;3.8;18/01/2025 02:00;v2.0.0
229;FS26K9;Casa do Chef Recife;Recife;BgQtcb;10/02/2025 00:00;758;QY03ch;282512;DirectOrder;POS;Doloribus fuga temporibus iste minus dolorum minus.;False;6511;False;SCHEDULED;TAKEOUT;WEB;;PENDING;32;1255;87,77;4.3;10/02/2025 02:00;v2.0.0
230;FS26K9;Casa do Chef Recife;Recife;cgqgTA;08/02/2025 00:00;340;Xa43da;638969;DirectOrder;POS;Fugiat dolore repellat illum molestiae.;True;7824;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;30;1238;93,19;3.9;08/02/2025 02:00;v2.0.0
231;LXK0A1;Cantina Liberdade;Sao Paulo;fpTosg;18/03/2025 00:00;802;bS97kC;114824;DirectOrder;POS;Ratione suscipit debitis sint reiciendis possimus ipsum nisi.;True;1841;False;SCHEDULED;DELIVERY;WEB;;PENDING;28;1059;50,12;3.0;18/03/2025 02:00;v2.0.0
232;ER35J8;Pizza do Porto;Porto Alegre;RAXogw;22/03/2025 00:00;390;HA84IR;126622;DirectOrder;POS;Ullam ea sed eaque debitis.;True;4968;False;IMMEDIATE;TAKEOUT;99FOOD;;DISPATCHED;31;1275;94,78;3.3;22/03/2025 02:00;v2.0.0
233;ZP930B;Boteco Paulista;Sao Paulo;uwjYdb;25/01/2025 00:00;156;Af26oC;180918;DirectOrder;POS;Eius ea minus.;False;4340;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;19;1576;70,50;3.2;25/01/2025 02:00;v2.0.0
234;FS26K9;Casa do Chef Recife;Recife;CnPMgy;28/04/2025 00:00;745;IB73ED;760844;DirectOrder;POS;Nobis rem quae ipsam deleniti sint.;True;3262;False;IMMEDIATE;TAKEOUT;WEB;;DISPATCHED;35;1099;62,11;3.4;28/04/2025 02:00;v2.0.0
235;BV62F5;Restaurante Mar Azul;Salvador;rvxLsD;26/03/2025 00:00;980;Ry39jt;811548;DirectOrder;POS;Voluptatem similique numquam tempore corrupti fugit.;True;8531;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;39;1087;73,46;4.2;26/03/2025 02:00;v2.0.0
236;BV62F5;Restaurante Mar Azul;Salvador;BOaqgz;28/03/2025 00:00;659;lb32Az;575330;DirectOrder;POS;Impedit voluptas incidunt accusantium nisi consequuntur temporibus.;False;8932;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;42;1180;69,26;4.2;28/03/2025 02:00;v2.0.0
237;AJ81E4;Cantina Horizonte;Belo Horizonte;TNtGDr;13/03/2025 00:00;305;rd46SK;508340;DirectOrder;POS;Doloremque quia libero voluptates saepe impedit.;False;4396;False;SCHEDULED;INDOOR;APP;;PENDING;18;1061;59,96;3.3;13/03/2025 02:00;v2.0.0
238;DQ44H7;Sabores do Norte;Manaus;ySCRsd;14/02/2025 00:00;739;jF74ei;614523;DirectOrder;POS;Blanditiis ab quos eaque sapiente iusto.;False;5715;False;IMMEDIATE;TAKEOUT;99FOOD;;PENDING;25;1270;61,49;3.1;14/02/2025 02:00;v2.0.0
239;ER35J8;Pizza do Porto;Porto Alegre;fHFeBG;18/02/2025 00:00;354;TC04GK;171536;DirectOrder;POS;Reiciendis sit nobis quis error harum enim.;True;5758;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;34;1423;60,43;4.1;18/02/2025 02:00;v2.0.0
240;ZP930B;Boteco Paulista;Sao Paulo;wQCSFb;14/02/2025 00:00;766;SN73iw;094669;DirectOrder;POS;Fugit nulla voluptate magni ut.;False;4505;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;24;1289;58,39;3.3;14/02/2025 02:00;v2.0.0
241;AJ81E4;Cantina Horizonte;Belo Horizonte;ayGMYH;30/04/2025 00:00;112;uV80zD;703007;DirectOrder;POS;Vero amet quia minima facilis molestias.;True;4972;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;27;1341;50,21;3.9;30/04/2025 02:00;v2.0.0
242;ER35J8;Pizza do Porto;Porto Alegre;sNonGE;29/01/2025 00:00;424;Ko84Qk;157621;DirectOrder;POS;Excepturi cum exercitationem delectus error amet facilis.;False;8739;False;IMMEDIATE;TAKEOUT;EPADOCA;;CONCLUDED;30;1560;76,74;4.1;29/01/2025 02:00;v2.0.0
243;QW77C2;Padaria Vila Nova;Campinas;kwooaT;01/01/2025 00:00;162;OG37cA;975181;DirectOrder;POS;Voluptatum rerum consequuntur optio.;False;8793;False;SCHEDULED;TAKEOUT;WHATSAPP;;PENDING;18;1063;30,78;3.4;01/01/2025 02:00;v2.0.0
244;MN55D3;Delivery do Centro;Rio de Janeiro;lfFaop;07/04/2025 00:00;662;GB13Wf;247161;DirectOrder;POS;Molestias voluptates quos nobis possimus nihil.;True;2465;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;27;822;80,59;2.9;07/04/2025 02:00;v2.0.0
245;LXK0A1;Cantina Liberdade;Sao Paulo;aVDwbU;27/04/2025 00:00;858;MM62mt;994614;DirectOrder;POS;Deserunt optio doloremque aliquam.;True;1595;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;19;1352;38,58;2.9;27/04/2025 02:00;v2.0.0
246;QW77C2;Padaria Vila Nova;Campinas;TpXirJ;30/04/2025 00:00;297;rd08nZ;586068;DirectOrder;POS;Accusantium itaque atque aliquam.;True;1151;False;SCHEDULED;TAKEOUT;99FOOD;;DISPATCHED;14;1190;35,38;3.9;30/04/2025 02:00;v2.0.0
247;FS26K9;Casa do Chef Recife;Recife;QjxRmj;14/01/2025 00:00;466;dY57pD;055227;DirectOrder;POS;Ipsa nesciunt officiis reiciendis sit sed ipsum.;False;3198;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;42;1375;83,95;3.6;14/01/2025 02:00;v2.0.0
248;MN55D3;Delivery do Centro;Rio de Janeiro;UbVXAD;14/04/2025 00:00;470;iO74iL;901457;DirectOrder;POS;Eveniet tempora itaque optio.;False;4050;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;31;791;67,22;3.1;14/04/2025 02:00;v2.0.0
249;BV62F5;Restaurante Mar Azul;Salvador;vXIinN;12/04/2025 00:00;198;Tp27WN;580358;DirectOrder;POS;Autem repellendus repellendus consectetur.;True;7643;False;SCHEDULED;TAKEOUT;EPADOCA;;CANCELED;30;1143;86,00;3.8;12/04/2025 02:00;v2.0.0
250;BV62F5;Restaurante Mar Azul;Salvador;RErGnv;12/01/2025 00:00;144;Hp38rW;814173;DirectOrder;POS;Id at quae delectus sit inventore dolorum.;False;6301;False;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;33;1314;100,00;4.2;12/01/2025 02:00;v2.0.0
251;AJ81E4;Cantina Horizonte;Belo Horizonte;Xrseyk;19/02/2025 00:00;977;jK97bL;194475;DirectOrder;POS;Exercitationem minima fuga ducimus quas.;False;5947;False;IMMEDIATE;INDOOR;APP;;DISPATCHED;26;1070;56,33;3.8;19/02/2025 02:00;v2.0.0
252;BV62F5;Restaurante Mar Azul;Salvador;hhwjKd;30/03/2025 00:00;477;ge20eW;578351;DirectOrder;POS;Consectetur odio reprehenderit ex itaque repudiandae facilis.;False;3616;False;SCHEDULED;TAKEOUT;WEB;;CANCELED;44;1327;100,00;4.1;30/03/2025 02:00;v2.0.0
253;ER35J8;Pizza do Porto;Porto Alegre;edvjcK;29/04/2025 00:00;319;Uc64hL;423042;DirectOrder;POS;Consectetur repellat ut temporibus beatae delectus.;True;5833;False;SCHEDULED;TAKEOUT;WHATSAPP;;CANCELED;44;1239;92,74;3.6;29/04/2025 02:00;v2.0.0
254;MN55D3;Delivery do Centro;Rio de Janeiro;nLPzyI;29/01/2025 00:00;466;MI67QN;737290;DirectOrder;POS;Cum qui itaque atque architecto dicta.;False;7813;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;40;1239;96,15;2.9;29/01/2025 02:00;v2.0.0
255;MN55D3;Delivery do Centro;Rio de Janeiro;AafquP;08/04/2025 00:00;895;yp58tF;503205;DirectOrder;POS;Minima porro ea dicta quas est ut accusantium.;True;9609;False;SCHEDULED;TAKEOUT;WEB;;DISPATCHED;28;1284;61,79;3.0;08/04/2025 02:00;v2.0.0
256;BV62F5;Restaurante Mar Azul;Salvador;Tmbzpz;10/01/2025 00:00;849;lp84qj;595417;DirectOrder;POS;Fugit nisi commodi dignissimos.;True;9792;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;37;1628;98,47;3.9;10/01/2025 02:00;v2.0.0
257;BV62F5;Restaurante Mar Azul;Salvador;fEjycJ;20/04/2025 00:00;211;vS60dU;490748;DirectOrder;POS;Maiores magnam est molestiae perspiciatis aperiam.;False;2489;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;38;1224;100,00;4.1;20/04/2025 02:00;v2.0.0
258;DQ44H7;Sabores do Norte;Manaus;nRWHzD;17/01/2025 00:00;60;rK37rh;624456;DirectOrder;POS;Iusto incidunt ut at maxime cumque reiciendis.;False;6049;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;25;866;68,85;2.9;17/01/2025 02:00;v2.0.0
259;AJ81E4;Cantina Horizonte;Belo Horizonte;nJpVSv;15/04/2025 00:00;75;YB76up;627138;DirectOrder;POS;Necessitatibus vero laudantium in ut.;True;7941;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;23;1514;48,23;3.8;15/04/2025 02:00;v2.0.0
260;ZP930B;Boteco Paulista;Sao Paulo;fKMULm;11/03/2025 00:00;71;hd46dG;309884;DirectOrder;POS;Qui modi sunt est aperiam vero suscipit quasi.;False;1519;False;SCHEDULED;INDOOR;WHATSAPP;;PENDING;22;1409;42,86;2.9;11/03/2025 02:00;v2.0.0
261;QW77C2;Padaria Vila Nova;Campinas;OZRZkv;09/04/2025 00:00;747;rC53NT;546298;DirectOrder;POS;Minima corporis nulla atque.;False;7135;False;SCHEDULED;INDOOR;APP;;CONCLUDED;21;1192;40,40;3.7;09/04/2025 02:00;v2.0.0
262;CP53G6;Emporio Serra Verde;Curitiba;jUipfT;18/02/2025 00:00;896;Mk19rp;114210;DirectOrder;POS;Nulla animi voluptate cupiditate rem.;True;6697;False;IMMEDIATE;DELIVERY;APP;;PENDING;27;884;94,95;4.5;18/02/2025 02:00;v2.0.0
263;ER35J8;Pizza do Porto;Porto Alegre;vYVRaV;20/02/2025 00:00;229;Lv07ub;164898;DirectOrder;POS;Alias ab perferendis illo ipsa commodi unde.;True;1372;False;SCHEDULED;INDOOR;WEB;;CANCELED;30;1279;98,73;4.0;20/02/2025 02:00;v2.0.0
264;ER35J8;Pizza do Porto;Porto Alegre;lCnvon;24/02/2025 00:00;254;eD25hQ;616661;DirectOrder;POS;Dolorum recusandae beatae officiis animi quam doloribus quis.;False;6671;False;IMMEDIATE;INDOOR;WEB;;DISPATCHED;31;1065;84,94;3.8;24/02/2025 02:00;v2.0.0
265;MN55D3;Delivery do Centro;Rio de Janeiro;MnyYzR;30/04/2025 00:00;33;Pc13nT;009023;DirectOrder;POS;Expedita repudiandae asperiores at maiores rerum occaecati corporis.;False;1256;False;IMMEDIATE;DELIVERY;WHATSAPP;;DISPATCHED;33;1125;69,68;3.4;30/04/2025 02:00;v2.0.0
266;ZP930B;Boteco Paulista;Sao Paulo;THXQKg;13/01/2025 00:00;689;PP25iE;920149;DirectOrder;POS;Cum delectus at non.;True;5009;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;27;852;62,64;2.9;13/01/2025 02:00;v2.0.0
267;DQ44H7;Sabores do Norte;Manaus;UoxQQl;30/01/2025 00:00;795;nn30NH;088207;DirectOrder;POS;Consectetur perspiciatis accusantium similique a.;True;3295;False;SCHEDULED;DELIVERY;99FOOD;;DISPATCHED;20;1432;57,96;2.9;30/01/2025 02:00;v2.0.0
268;FS26K9;Casa do Chef Recife;Recife;AICzyM;10/02/2025 00:00;839;zx12mH;463526;DirectOrder;POS;Exercitationem tempore architecto occaecati facere.;False;4881;False;SCHEDULED;DELIVERY;EPADOCA;;DISPATCHED;32;1295;76,93;4.0;10/02/2025 02:00;v2.0.0
269;ER35J8;Pizza do Porto;Porto Alegre;CoeaEo;29/01/2025 00:00;571;gT22mH;919887;DirectOrder;POS;Sequi perferendis alias officia ex illo numquam.;True;7999;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;41;1101;79,08;3.4;29/01/2025 02:00;v2.0.0
270;BV62F5;Restaurante Mar Azul;Salvador;EDRtsw;01/05/2025 00:00;538;dd81JV;358571;DirectOrder;POS;Deleniti natus necessitatibus esse perferendis excepturi quisquam quaerat.;False;7821;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;49;1370;64,78;3.9;01/05/2025 02:00;v2.0.0
271;AJ81E4;Cantina Horizonte;Belo Horizonte;BwfHtf;18/02/2025 00:00;247;eb87Un;029537;DirectOrder;POS;Repudiandae nihil tenetur odit unde tempora.;True;5927;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;24;1615;42,18;3.5;18/02/2025 02:00;v2.0.0
272;LXK0A1;Cantina Liberdade;Sao Paulo;XoXUeX;13/03/2025 00:00;543;pk62WW;641594;DirectOrder;POS;Repellendus laborum error necessitatibus blanditiis esse aut.;True;7363;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;33;1247;44,89;3.4;13/03/2025 02:00;v2.0.0
273;MN55D3;Delivery do Centro;Rio de Janeiro;ICEzzS;12/02/2025 00:00;868;Cw61Ha;162830;DirectOrder;POS;Eos veniam sint nobis sapiente.;False;2514;False;IMMEDIATE;DELIVERY;99FOOD;;PENDING;29;1192;66,74;3.1;12/02/2025 02:00;v2.0.0
